"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"11618"	"HAR72332016"	"Harms, I."	"7233"	"13"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"25"	"3"	"estéril"
"11619"	"CAM12432016"	"Campos, P."	"1243"	"13"	"4"	"2016"	"Rubiaceae"	"Psychotria"	"poeppigiana"		"Psychotria poeppigiana"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"43"	"6"	"estéril"
"11620"	"ARA342016"	"Terra-Araujo, M.H."	"34"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"25"	"2.6"	"estéril"
"11621"	"MAA122016"	"Maas, P.J."	"12"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"27"	"4.9"	"estéril"
"11622"	"ARA55262016"	"Terra-Araujo, M.H."	"5526"	"13"	"4"	"2016"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"26"	"2"	"estéril"
"11623"	"ARASN2016"	"Terra-Araujo, M.H."	"SN"	"13"	"4"	"2016"	"Arecaceae"	"Attalea"	"sp.1"		"Attalea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"137"	"6"	"estéril"
"11624"	"COS6442016"	"Costa, F.M."	"644"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"sp. nov. igapoana"		"Pagamea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"67"	"6"	"estéril"
"11625"	"HAR9292016"	"Harley, R.M."	"929"	"13"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"42"	"5"	"estéril"
"11626"	"CAR16252016"	"Carvalho, F.A."	"1625"	"13"	"4"	"2016"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"27"	"4"	"estéril"
"11627"	"COS442016"	"Costa, F.M."	"44"	"13"	"4"	"2016"	"Malvaceae"	"Pachira"			"Pachira"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"44"	"5"	"estéril"
"11628"	"COS0902016"	"Costa, F.M."	"090"	"13"	"4"	"2016"	"Humiriaceae"				"Humiriaceae"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"26"	"3"	"estéril"
"11629"	"COS19232016"	"Costa, F.M."	"1923"	"13"	"4"	"2016"	"Piperaceae"	"Piper"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"26"	"4"	"estéril"
"11630"	"DÁV12382016"	"Dávila, N.C."	"1238"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"plicata"		"Pagamea plicata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"29"	"4"	"estéril"
"11631"	"ALV6012016"	"Alvarez, A."	"601"	"13"	"4"	"2016"	"Salicaceae"	"Laetia"	"sp.1"		"Laetia"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"36"	"5"	"estéril"
"11632"	"LEP14582016"	"Leprieur, M."	"1458"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"acrensis"		"Pagamea acrensis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"26"	"2.3"	"estéril"
"11633"	"CAR7092016"	"Carvalho, F.A."	"709"	"13"	"4"	"2016"	"Euphorbiaceae"	"Aparisthmium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"67"	"7"	"estéril"
"11634"	"PRA52912016"	"Prata, E."	"5291"	"13"	"4"	"2016"	"Lythraceae"	"Cuphea"	"sp.1"		"Cuphea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"25"	"5"	"estéril"
"11635"	"ARA7632016"	"Terra-Araujo, M.H."	"763"	"13"	"4"	"2016"	"Euphorbiaceae"	"Pera"	"distichophylla"		"Pera distichophylla"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"85"	"4"	"estéril"
"11636"	"CAM18822016"	"Campos, P."	"1882"	"13"	"4"	"2016"	"Ochnaceae"	"Ouratea"	"schomburgkii"		"Ouratea schomburgkii"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"35"	"5"	"estéril"
"11637"	"ASS16002016"	"Assis, R.L."	"1600"	"13"	"4"	"2016"	"Fabaceae"	"Ormosia"			"Ormosia"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"46"	"4"	"estéril"
"11638"	"COS5672016"	"Costa, F.M."	"567"	"13"	"4"	"2016"	"Fabaceae"	"Dalbergia"	"sp.1"		"Dalbergia"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"134"	"10"	"estéril"
"11639"	"MAG53322016"	"Maguire, B."	"5332"	"13"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"43"	"7"	"estéril"
"11640"	"COS5092016"	"Costa, F.M."	"509"	"13"	"4"	"2016"	"Menispermaceae"	"Abuta"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"61"	"7"	"estéril"
"11641"	"CAR29802016"	"Carvalho, F.A."	"2980"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"capitata"		"Pagamea capitata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"25"	"5"	"estéril"
"11642"	"CAM722016"	"Campos, P."	"72"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"46"	"6"	"estéril"
"11643"	"BER10702016"	"Bernardi, A. L."	"1070"	"13"	"4"	"2016"	"Orchidaceae"						"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"64"	"6"	"estéril"
"11644"	"DAM10042016"	"Damasco, G."	"1004"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"hirsuta"		"Pagamea hirsuta"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"30"	"3"	"estéril"
"11645"	"BEL442016"	"Beltrán, H."	"44"	"13"	"4"	"2016"	"Ochnaceae"	"Ouratea"	"acuminata"		"Ouratea cf. acuminata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"43"	"5"	"estéril"
"11646"	"ARA11352016"	"Terra-Araujo, M.H."	"1135"	"13"	"4"	"2016"	"Phyllanthaceae"	"Richeria"	"grandis"		"Richeria grandis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"27"	"4"	"estéril"
"11647"	"DÁV35312016"	"Dávila, N.C."	"3531"	"13"	"4"	"2016"	"Moraceae"	"Brosimum"	"utile"	"ovatifolium"	"Brosimum utile subsp. ovatifolium"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"35"	"6"	"estéril"
"11648"	"VAL16722016"	"Vale, G.D."	"1672"	"13"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"96"	"9"	"estéril"
"11649"	"GAR16662016"	"Gardner"	"1666"	"13"	"4"	"2016"	"Icacinaceae"	"Emmotum"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"30"	"6"	"estéril"
"11650"	"DÁV19172016"	"Dávila, N.C."	"1917"	"13"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"macrocarpa"		"Pagamea macrocarpa"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 1"	"Parcela 1"	"-2.8457385208"	"-60.2371871844"		"194"	"11"	"estéril"
